,id,progress,mode,fontsize,color,midHash,content,ctime,weight,pool,idStr,date,time
0,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
1,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
2,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
3,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
4,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
5,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
6,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
7,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
8,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
9,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
10,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
11,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
12,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
13,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
14,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
15,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
16,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
17,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
18,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
19,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
20,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
21,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
22,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
23,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
24,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
25,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
26,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
27,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
28,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
29,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
30,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
31,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
32,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
33,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
34,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
35,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
36,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
37,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
38,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
39,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
40,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
41,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
42,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
43,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
44,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
45,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
46,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
47,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
48,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
49,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
50,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
51,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
52,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
53,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
54,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
55,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
56,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
57,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
58,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
59,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
60,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
61,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
62,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
63,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
64,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
65,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
66,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
67,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
68,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
69,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
70,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
71,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
72,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
73,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
74,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
75,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
76,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
77,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
78,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
79,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
80,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
81,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
82,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
83,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
84,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
85,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
86,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
87,1686053150190117120,6382,1,25,16777215,7ce4c7d9,还没,1728084398,5,3,1686053150190117120,2024-10-04,23:26:38
88,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
89,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
90,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
91,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
92,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
93,1686053150190117120,6382,1,25,16777215,7ce4c7d9,还没,1728084398,5,3,1686053150190117120,2024-10-04,23:26:38
94,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
95,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
96,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
97,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
98,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
99,1686053150190117120,6382,1,25,16777215,7ce4c7d9,还没,1728084398,5,3,1686053150190117120,2024-10-04,23:26:38
100,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
101,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
102,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
103,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
104,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
105,1686053150190117120,6382,1,25,16777215,7ce4c7d9,还没,1728084398,5,3,1686053150190117120,2024-10-04,23:26:38
106,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
107,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
108,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
109,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
110,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
111,1686053150190117120,6382,1,25,16777215,7ce4c7d9,还没,1728084398,5,3,1686053150190117120,2024-10-04,23:26:38
112,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
113,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
114,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
115,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
116,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
117,1686053150190117120,6382,1,25,16777215,7ce4c7d9,还没,1728084398,5,3,1686053150190117120,2024-10-04,23:26:38
118,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
119,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
120,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
121,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
122,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
123,1686053150190117120,6382,1,25,16777215,7ce4c7d9,还没,1728084398,5,3,1686053150190117120,2024-10-04,23:26:38
124,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
125,1674184116330958848,1029922,1,25,16777215,9aa9c528,5,1726669499,5,3,1674184116330958848,2024-09-18,14:24:59
126,1673415057398158592,3787,1,25,16777215,9acb77ad,已投,1726577820,5,3,1673415057398158592,2024-09-17,12:57:00
127,1673383611753291264,1029000,1,25,16777215,293526b8,5,1726574071,5,3,1673383611753291264,2024-09-17,11:54:31
128,1673383454408107520,5785,1,25,16777215,293526b8,已投,1726574052,5,3,1673383454408107520,2024-09-17,11:54:12
129,1686053150190117120,6382,1,25,16777215,7ce4c7d9,还没,1728084398,5,3,1686053150190117120,2024-10-04,23:26:38
130,1674816196811391232,3578,1,25,16777215,5e80b945,还没,1726744848,5,3,1674816196811391232,2024-09-19,11:20:48
